2026-03-19 15:56:18 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.4 s  dt=0.0001 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260319_155618.log
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01369  t=0.136900 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01370  t=0.137000 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01371  t=0.137100 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01372  t=0.137200 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01373  t=0.137300 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01374  t=0.137400 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01375  t=0.137500 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01376  t=0.137600 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01377  t=0.137700 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01378  t=0.137800 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01379  t=0.137900 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01380  t=0.138000 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01381  t=0.138100 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01382  t=0.138200 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01383  t=0.138300 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  sink                            (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01384  t=0.138400 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:22 [DEBUG  ] EmbedSim.sink — EXEC   step=01385  t=0.138500 s  sink                            (VectorEnd)
